country,admin_1,market,latitude,longitude,period_date,currency,product,value
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2023-05-03,ETB,livestock_goat,8420.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2023-05-10,ETB,livestock_goat,8280.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2023-05-17,ETB,livestock_goat,8380.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2023-05-24,ETB,livestock_goat,8360.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2023-05-31,ETB,livestock_goat,8260.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2023-06-07,ETB,livestock_goat,8380.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2023-06-14,ETB,livestock_goat,8360.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2023-06-21,ETB,livestock_goat,8240.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-01-01,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-01-08,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-01-15,ETB,maize,15.2
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-01-22,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-01-29,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-02-05,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-02-12,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-02-19,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-02-26,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-03-04,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-03-11,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-03-18,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-03-25,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-04-01,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-04-08,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-04-15,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-04-22,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-04-29,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-05-06,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-05-13,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-05-20,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-05-27,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-06-03,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-06-10,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-06-17,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-06-24,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-07-01,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-07-08,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-07-15,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-07-22,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-07-29,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-08-05,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-08-12,ETB,maize,15.4
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-08-19,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-08-26,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-09-02,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-09-09,ETB,maize,15.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-09-16,ETB,maize,15.4
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-09-23,ETB,maize,16.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-09-30,ETB,maize,16.2
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-10-07,ETB,maize,16.0
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-10-14,ETB,maize,16.6
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-10-21,ETB,maize,16.4
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-10-28,ETB,maize,16.6
Ethiopia,Addis Ababa,"Addis Ababa, Merkato",9.03333,38.7667,2020-11-04,ETB,maize,17.0
